block,PCR,plate_ID,vial_ID,temp,emerged,sex,fly_no.,date_pupated,date_emerged,pupation,survived_to_mating,date_mated,M_male_survived_mating,M_female_survived_mating,M_female_survived_laying,M_larval,M_adults,F_female_survived_mating,F_male_survived_mating,F_female_survived_laying1,F_egg1,F_larval1,F_adults1,F_female_survived_laying2,F_egg2,F_larval2,F_adults2,F_female_survived_laying3,F_egg3,F_larval3,F_adults3
2,2,1,5,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,5,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,5,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,5,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,5,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,5,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,5,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,5,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,5,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,5,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,6,34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,6,34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,6,34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,6,34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,6,34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,6,34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,6,34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,6,34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,6,34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,6,34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,6,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,6,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,6,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,6,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,6,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,6,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,6,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,6,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,7,34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,7,34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,7,34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,7,34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,7,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,7,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,7,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,7,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,7,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,7,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,7,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,7,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,7,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,7,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,7,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,8,34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,8,34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,8,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,8,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,9,34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,9,34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,9,34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,9,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,9,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,9,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,10,34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,10,34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,10,34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,10,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,10,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,10,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,11,34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,11,34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,11,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,12,34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,12,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,12,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,1,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,2,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,2,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,2,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,2,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,2,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,3,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,3,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,3,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,3,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,3,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,3,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,3,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,3,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,3,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,3,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,3,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,4,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,4,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,4,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,4,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,4,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,4,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,4,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,4,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,4,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,4,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,5,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,5,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,5,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,5,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,5,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,5,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,5,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,6,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,6,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,6,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,6,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,6,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,6,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,6,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,6,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,6,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,6,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,6,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,7,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,7,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,7,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,7,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,7,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,7,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,7,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,7,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,8,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,8,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,8,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,8,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,8,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,8,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,8,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,8,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,8,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,9,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,9,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,9,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,9,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,9,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,9,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,9,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,9,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,10,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,10,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,10,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,10,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,10,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,10,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,10,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,10,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,10,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,10,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,10,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,10,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,11,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,11,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,11,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,11,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,11,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,11,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,11,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,12,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,12,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,12,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1,12,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,1,6,29.9,1,1,1,14/02/2018,17/02/2018,3,1,21/02/2018,1,2,2,1,51,,,,,,,,,,,,,,
3,1,1,6,29.9,1,1,2,14/02/2018,17/02/2018,3,1,21/02/2018,1,2,2,1,17,,,,,,,,,,,,,,
3,1,1,6,29.9,1,1,3,14/02/2018,17/02/2018,3,1,21/02/2018,1,2,1,0,0,,,,,,,,,,,,,,
3,1,1,1,28,1,1,4,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,1,12,,,,,,,,,,,,,,
3,1,1,1,28,1,1,5,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,1,48,,,,,,,,,,,,,,
3,1,1,1,28,1,1,6,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,1,20,,,,,,,,,,,,,,
3,2,2,7,34,1,1,7,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,0,0,,,,,,,,,,,,,,
3,2,2,7,34,1,1,8,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,0,0,,,,,,,,,,,,,,
3,1,1,12,32.6,1,1,9,14/02/2018,17/02/2018,3,1,21/02/2018,1,2,2,0,0,,,,,,,,,,,,,,
3,1,1,12,32.6,1,1,10,14/02/2018,17/02/2018,3,1,21/02/2018,1,2,2,0,0,,,,,,,,,,,,,,
3,1,1,6,29.9,1,1,11,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,1,4,,,,,,,,,,,,,,
3,1,1,6,29.9,1,1,12,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,1,27,,,,,,,,,,,,,,
3,1,1,6,29.9,1,1,13,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,1,22,,,,,,,,,,,,,,
3,1,1,6,29.9,1,1,14,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,1,29,,,,,,,,,,,,,,
3,1,1,2,28,1,1,15,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,1,10,,,,,,,,,,,,,,
3,1,1,2,28,1,1,16,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,1,29,,,,,,,,,,,,,,
3,1,1,2,28,1,1,17,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,1,21,,,,,,,,,,,,,,
3,1,1,2,28,1,1,18,14/02/2018,18/02/2018,4,1,21/02/2018,1,1,1,1,26,,,,,,,,,,,,,,
3,1,1,2,28,1,1,19,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,1,35,,,,,,,,,,,,,,
3,1,1,2,28,1,1,20,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,1,38,,,,,,,,,,,,,,
3,1,1,11,32.6,1,1,21,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,0,0,,,,,,,,,,,,,,
3,1,1,11,32.6,1,1,22,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,0,0,,,,,,,,,,,,,,
3,1,1,11,32.6,1,1,23,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,0,0,,,,,,,,,,,,,,
3,1,1,11,32.6,1,1,24,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,1,0,0,,,,,,,,,,,,,,
3,2,2,2,34,1,1,25,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,0,0,,,,,,,,,,,,,,
3,1,1,7,29.9,1,1,26,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,1,15,,,,,,,,,,,,,,
3,1,1,7,29.9,1,1,27,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,1,23,,,,,,,,,,,,,,
3,1,1,7,29.9,1,1,28,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,1,1,11,,,,,,,,,,,,,,
3,1,1,7,29.9,1,1,29,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,1,20,,,,,,,,,,,,,,
3,1,1,7,29.9,1,1,30,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,1,17,,,,,,,,,,,,,,
3,1,1,7,29.9,1,1,31,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,1,3,,,,,,,,,,,,,,
3,2,2,3,34,1,1,32,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,0,0,,,,,,,,,,,,,,
3,2,2,3,34,1,1,33,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,0,0,,,,,,,,,,,,,,
3,2,2,3,34,1,1,34,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,0,0,,,,,,,,,,,,,,
3,1,1,1,28,1,1,35,14/02/2018,17/02/2018,3,1,21/02/2018,1,2,2,0,0,,,,,,,,,,,,,,
3,1,1,1,28,1,1,36,14/02/2018,17/02/2018,3,1,21/02/2018,1,2,2,1,10,,,,,,,,,,,,,,
3,1,1,1,28,1,1,37,,,,,,,,,,,,,,,,,,,,,,,,
3,1,1,12,32.6,1,1,38,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,1,1,,,,,,,,,,,,,,
3,1,1,12,32.6,1,1,39,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,0,0,,,,,,,,,,,,,,
3,1,1,12,32.6,1,1,40,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,0,0,,,,,,,,,,,,,,
3,1,1,12,32.6,1,1,41,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,0,0,,,,,,,,,,,,,,
3,1,1,12,32.6,1,1,42,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,0,0,,,,,,,,,,,,,,
3,1,1,12,32.6,1,1,43,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,0,0,,,,,,,,,,,,,,
3,2,2,8,34,1,1,44,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,0,0,,,,,,,,,,,,,,
3,1,1,2,28,1,1,45,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,1,34,,,,,,,,,,,,,,
3,1,1,6,29.9,1,1,46,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,0,0,,,,,,,,,,,,,,
3,1,1,6,29.9,1,1,47,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,1,1,,,,,,,,,,,,,,
3,1,1,7,29.9,1,1,48,14/02/2018,17/02/2018,3,1,21/02/2018,1,2,2,1,7,,,,,,,,,,,,,,
3,1,1,11,32.6,1,1,49,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,0,0,,,,,,,,,,,,,,
3,1,1,11,32.6,1,1,50,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,0,0,,,,,,,,,,,,,,
3,1,1,11,32.6,1,1,51,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,0,0,,,,,,,,,,,,,,
3,1,1,2,28,1,1,52,14/02/2018,17/02/2018,3,1,21/02/2018,1,2,2,1,34,,,,,,,,,,,,,,
3,1,1,2,28,1,1,53,14/02/2018,17/02/2018,3,1,21/02/2018,1,2,2,1,9,,,,,,,,,,,,,,
3,1,1,2,28,1,1,54,14/02/2018,17/02/2018,3,1,21/02/2018,1,2,2,1,28,,,,,,,,,,,,,,
3,1,1,2,28,1,1,55,14/02/2018,17/02/2018,3,1,21/02/2018,1,2,2,1,17,,,,,,,,,,,,,,
3,1,1,2,28,1,1,56,14/02/2018,17/02/2018,3,1,21/02/2018,1,2,2,1,16,,,,,,,,,,,,,,
3,1,1,2,28,1,1,57,14/02/2018,17/02/2018,3,1,21/02/2018,1,2,2,1,24,,,,,,,,,,,,,,
3,1,1,2,28,1,1,58,14/02/2018,17/02/2018,3,1,21/02/2018,1,2,2,1,20,,,,,,,,,,,,,,
3,1,1,7,29.9,1,1,59,14/02/2018,18/02/2018,4,1,21/02/2018,1,2,2,1,31,,,,,,,,,,,,,,
